    8114.376    667.851  13.300  8.44713E-01  8.43263E-01  1.71633E-03
    8119.453    672.928  13.350  8.43665E-01  8.42441E-01  1.45066E-03
    8124.549    678.024  13.400  8.42538E-01  8.41619E-01  1.08977E-03
    8129.664    683.139  13.450  8.41354E-01  8.40797E-01  6.61217E-04
    8134.798    688.273  13.500  8.40141E-01  8.39974E-01  1.97707E-04
    8139.951    693.426  13.550  8.38929E-01  8.39152E-01 -2.65428E-04
    8145.123    698.598  13.600  8.37748E-01  8.38330E-01 -6.93107E-04
    8150.314    703.789  13.650  8.36624E-01  8.37508E-01 -1.05349E-03
    8155.524    708.999  13.700  8.35579E-01  8.36686E-01 -1.32093E-03
    8160.753    714.228  13.750  8.34626E-01  8.35864E-01 -1.47873E-03
    8166.002    719.477  13.800  8.33769E-01  8.35042E-01 -1.52111E-03
    8171.269    724.744  13.850  8.33004E-01  8.34220E-01 -1.45418E-03
    8176.555    730.030  13.900  8.32316E-01  8.33398E-01 -1.29539E-03
    8181.861    735.336  13.950  8.31682E-01  8.32576E-01 -1.07130E-03
    8187.185    740.660  14.000  8.31075E-01  8.31753E-01 -8.13718E-04
    8192.529    746.004  14.050  8.30323E-01  8.30773E-01 -5.40876E-04
    8197.891    751.366  14.100  8.29549E-01  8.29792E-01 -2.93252E-04
    8203.273    756.748  14.150  8.28735E-01  8.28812E-01 -9.31076E-05
    8208.674    762.148  14.200  8.27873E-01  8.27831E-01  5.03735E-05
    8214.093    767.568  14.250  8.26968E-01  8.26851E-01  1.41798E-04
    8219.532    773.007  14.300  8.26034E-01  8.25870E-01  1.97082E-04
    8224.990    778.465  14.350  8.25087E-01  8.24890E-01  2.38431E-04
    8230.467    783.942  14.400  8.24147E-01  8.23909E-01  2.88098E-04
    8235.963    789.437  14.450  8.23228E-01  8.22929E-01  3.62571E-04
    8241.478    794.952  14.500  8.22334E-01  8.21948E-01  4.68562E-04
    8247.012    800.486  14.550  8.21463E-01  8.20968E-01  6.01616E-04
    8252.565    806.039  14.600  8.20602E-01  8.19987E-01  7.47346E-04
    8258.137    811.612  14.650  8.19733E-01  8.19007E-01  8.84643E-04
    8263.728    817.203  14.700  8.18838E-01  8.18026E-01  9.89873E-04
    8269.338    822.813  14.750  8.17898E-01  8.17046E-01  1.04107E-03
    8274.967    828.442  14.800  8.16901E-01  8.16065E-01  1.02147E-03
    8280.616    834.090  14.850  8.15838E-01  8.15085E-01  9.22003E-04
    8286.283    839.758  14.900  8.14711E-01  8.14104E-01  7.42873E-04
    8291.969    845.444  14.950  8.13527E-01  8.13124E-01  4.94078E-04
    8297.675    851.150  15.000  8.12302E-01  8.12143E-01  1.94958E-04
    8303.399    856.874  15.050  8.11106E-01  8.11214E-01 -1.33939E-04
    8309.143    862.618  15.100  8.09916E-01  8.10286E-01 -4.55534E-04
    8314.905    868.380  15.150  8.08761E-01  8.09357E-01 -7.33954E-04
    8320.687    874.162  15.200  8.07668E-01  8.08428E-01 -9.38546E-04
    8326.488    879.963  15.250  8.06650E-01  8.07500E-01 -1.04906E-03
